,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors,Target State,CNN Start,GA Start
544,50544,3,7,609,0,608,0,472824088447989247190352020388410810237291506792583479687363555232267845377665957278922747657200825874372371165478912,139234637988958594318883410818490335842688858253435056475195084148541246678353135882377451077665837593704207345750448094043431629899983988697016975921027435087922596917378246834400081739775,139234637988958594318883410818490335842688858253434870404481664473177266051458316553216656545477501640280775284259457850385674600031612483788034252448243879882391392775827261976383156387839
545,50545,3,23,575,10,574,6,2447483943840366149997834002909555006844597753471580149511543185405060424060590218379676625316913685558395691066309940115490464503024271110371622777896960709006925023787336036170968465408,136379240052452033355081500427209442136489638553790001165866277841182944786347342840215365419318047360994778278957888613421978043692891926922596505876349882482545698590894508615056498032639,136378974487507888201536260927999852645598542223414845928013216274408577125007711825070318703939851645970053604760851939541836135460744715968624540555624733061239582472012759374088526561279
546,50546,3,54,523,28,523,16,8299031137761985917024815727382322302024892464484873808114371130153422150707542072171915419742743505918213397279094530737368139526007848255834565833928258045369175684469985632059398,139233820534391215600268742493473612427299837526480521485842439379357870766513191532970130467396239721846273840361608471823245593976680658973167292194119876760888487470990159875100647620442,139233820530339016135133766083559854667538190687448597606693741091098531654981368514643282042505863438614655456913369356896332298364269245794727634136055269110214926093010622403881975414618
547,50547,1,39,535,2,537,2,403102704308361575072948511524990678193004957005443583542712154339605492832549573331803124030564814015380203655560762302653557999035072261010866983528963211819745280,139098666662797488415735083871502450852771641077782998330228003775721741010443998785248783422333607180585492896043020005541800669792374233403089908832904905185278808697032276430976276496287,139098666662797488415735083871502450852771641077782998330228003775721741010443998785248783422333608199103481063286063139764644874481454759137286741801030228447800344422509786629825697415071
548,50548,5,104,64,104,59,73,70076240896137742972368189902745403040661812453613049803098317997908753391354455094872514610645760118194057328128676441836794740925112391145754532533976031463955579736452270230391761270787,101991723230051715894144830441406634616927459401030813661312968465061091851005880922703133861179849437767446923239605138789092184537933174099239752354881466358498885739717118006529294337,101991204673174699013659671349962802141766195734667710234394194316306177966502384648436039038315748765113406577169319539981112100113824934218300737516714371463770966624738550195213697025
549,50549,4,6,604,0,610,0,559936227262949091277741462773906533083110696780916449195953900196435173724908538967850660167912783872,139234637988958594318883410818490335842688858253435056474840182425049551802825061652378931605529155094814287445479626402767265774300004492316979571211093372038028242203088193808087914643455,139234637988958594318883410818490335842688858253435056475195084159118143045841260354727561238334135823584563722295767530687061481910250142560066531647405240323475883506935263880978433572863
550,50550,3,167,376,128,377,102,113130735245428192484858234642660896722976896081363371947834992913782202020673532148809480132322757417663645901908370772764221521633491298643512668534920483774816718693130494686126676806710,100120501434388336128716762376869271802801952723160176989501072254515494896686306024541975201125808197146874186444954650229098695161113999240717971718677316603679388505869737742736642917570,100120501953077782238722944065579492829514653161998245799620325793920525977323721990868800674633910282508122176553178576472969936437269002105725297468220478412987138683304525466303736890562
551,50551,5,37,63,18,64,18,7614394329860321855529807129435003756478571970375542341008075276838828616170375259905289162063482178107964364470046710251821161758452626159984939666111671168179106416555557287603634569216,2175541218578467357926897958264296584062689521497342450873887647726850985761604063222192963169705229591415128844059623941553263484112247218054557697481909347266892427599790367149778534400,2175541218578467357926897958264296584062689521497342450873887647726850985761604063222192963169705229591415128844059623941553263484112247218054557697481909347266892427636683855297197637632
552,50552,5,145,72,124,75,101,16316559409313380944156938145550259471127452376198012379721090658373655071199057812687630624790692293162530401418839733732555978677934161816111833871714887675651043989249636408996946493440,407913986841189746346716814436931880431640418722805763719426161282855506698774045135989836696966944363144518913132353172416314066344766615972635135618117880675613227564906201225433710592,407913986845147032766831321187690745945956280284733236508307409692705613769535550784728935737744190327710506328843712240388835538942181446640797500300251996334270961125455991081838592000
553,50553,1,147,357,18,357,17,107716430335780265764959624669810545413695820702961186794489685329736524880634901280766339843372023409522235667043492709864168928420921872108770231003716227993166096606796954308626467520612,81677577664026902971339090053898241734583105080617937976874653864299371745692721083703877563233017461355032426120036720558980725910057529051169278258272703406663102999483672685062301279777,81677577664026902971309605972454323442768717935453967126164365417264868304846031971983208624464328798448109561079586261437563004230129686512889820565851415964221216794394354817590034556449
